51.791	672.000
52.421	668.168
53.051	722.776
53.681	735.810
54.311	734.524
54.940	769.913
55.572	772.644
56.202	801.069
56.832	849.311
57.461	859.553
58.091	893.633
58.720	954.854
59.350	1009.855
59.979	1086.007
60.608	1164.047
61.238	1192.711
61.867	1213.864
62.498	1263.474
63.128	1303.375
63.757	1325.293
64.386	1322.423
65.015	1249.851
65.644	1247.266
66.273	1223.395
66.902	1176.987
67.531	1193.730
68.160	1196.852
68.791	1210.716
69.419	1191.075
70.048	1225.027
70.677	1290.248
71.306	1314.000
71.934	1351.016
72.563	1423.647
73.191	1463.000
73.820	1489.410
74.448	1544.869
75.077	1615.093
75.707	1676.677
76.335	1702.216
76.964	1782.512
77.592	1847.629
78.220	1973.791
78.848	2123.227
79.476	2329.208
80.104	2559.897
80.732	2763.942
81.360	2948.814
81.988	2996.491
82.618	3127.676
83.246	3167.091
83.874	3186.783
84.502	3091.574
85.129	3030.138
85.757	2875.171
86.385	2691.123
87.012	2540.461
87.640	2344.511
88.267	2175.362
88.895	2096.085
89.524	1982.900
90.152	1809.405
90.779	1646.322
91.406	1501.459
92.034	1346.504
92.661	1189.172
93.288	1102.704
93.915	1046.017
94.542	963.957
95.169	954.409
95.796	916.528
96.425	918.230
97.052	875.175
97.679	878.549
98.306	850.187
98.933	809.729
99.560	817.236
100.186	830.430
100.813	808.864
101.440	786.836
102.066	781.092
102.695	783.768
103.321	784.952
103.948	777.000
104.574	775.494
105.201	771.743
105.827	769.929
106.453	764.643
107.079	757.619
107.706	754.508
108.332	749.813
108.958	770.889
109.586	782.398
110.212	763.033
110.838	765.314
111.464	749.595
112.090	759.962
112.716	758.870
113.342	752.868
113.968	739.418
114.593	734.201
115.219	741.120
115.845	749.078
116.472	750.592
117.098	755.809
117.724	751.620
118.349	731.353
118.974	734.000
119.600	731.742
120.225	727.706
120.851	738.326
121.476	739.763
122.101	735.873
122.726	710.062
123.354	711.978
123.979	725.212
124.604	735.015
125.229	732.573
125.854	717.345
126.479	717.848
127.104	706.644
127.728	712.921
128.353	710.966
128.978	717.124
129.605	718.479
130.230	718.068
130.854	718.282
131.479	728.748
132.103	742.206
132.728	734.343
133.352	737.229
133.977	734.182
134.601	755.230
135.226	763.519
135.850	761.346
136.476	765.609
137.101	785.495
137.725	768.251
138.349	813.165
138.973	796.229
139.597	817.055
140.221	829.925
140.845	851.170
141.469	864.240
142.093	925.459
142.717	998.840
143.343	1065.896
143.967	1148.932
144.590	1277.935
145.214	1473.185
145.838	1716.703
146.461	1977.973
147.085	2280.387
147.708	2710.107
148.332	3319.164
148.955	3959.185
149.579	4456.478
150.204	4885.310
150.828	5607.553
151.451	6025.094
152.074	6532.118
152.697	6555.118
153.320	6314.133
153.944	6003.370
154.567	5665.191
155.190	5223.583
155.813	4664.466
156.436	4014.788
157.061	3385.077
157.683	2890.465
158.306	2433.021
158.929	2017.114
159.552	1686.789
160.174	1468.816
160.797	1341.041
161.420	1201.703
162.042	1085.905
162.665	1002.211
163.289	990.469
163.912	920.416
164.534	923.115
165.157	849.036
165.779	860.610
166.401	814.628
167.023	796.047
167.646	783.301
168.268	764.849
168.890	738.428
169.512	733.770
170.136	726.742
170.758	710.343
171.380	716.175
172.002	725.387
172.624	724.786
173.246	723.000
173.867	711.813
174.489	699.848
175.111	693.004
175.732	680.337
176.354	689.840
176.978	705.712
177.599	691.244
178.221	695.341
178.842	691.280
179.464	687.559
180.085	707.539
180.706	748.597
181.328	757.537
181.949	766.159
182.570	755.798
183.191	799.874
183.814	831.689
184.435	845.318
185.056	858.347
185.677	868.165
186.298	861.963
186.919	853.758
187.540	846.317
188.161	817.820
188.782	776.914
189.403	739.165
190.025	721.654
190.646	744.715
191.267	745.566
191.887	730.643
192.508	731.966
193.128	731.283
193.749	756.774
194.369	722.854
194.989	741.951
195.610	753.466
196.230	742.125
196.852	731.414
197.473	702.719
198.093	692.295
198.713	695.452
199.333	693.511
199.953	693.309
200.573	691.549
201.193	695.688
